PID,SID,ID,EID,ESID,NAME,NAME_SI,NAME_TA,CXP_OLDCODE
57,125,1764,1-2-27-625,625,Kurawalana,කුරවලාන,குரவளாண,368A
57,126,1765,1-2-27-630,630,Kahatovita,කහටෝවිට,கஹடோவிட,369
57,127,1766,1-2-27-635,635,Kahatovita West,කහටෝවිට බටහිර,கஹடோவிட மேற்கு,369/A
57,128,1767,1-2-27-640,640,Ogodapola North,ඕගොඩපොල උතුර,ஒகொடபொல வடக்கு,314/A
57,129,1768,1-2-27-645,645,Ogodapola,ඕගොඩපොල,ஒகொடபொல,314
57,130,1769,1-2-27-650,650,Kahambiliyahena,කහඹිලිහේන,கஹம்பிலிஹேன,312/A
57,131,1770,1-2-27-655,655,Udathuththiripitiya,උඩතුත්තිරිපිටිය,உடதுத்திரிபிட்டிய,312
57,132,1771,1-2-27-660,660,Mattagoda,මට්ටාගොඩ,மட்டகொட,311
57,133,1772,1-2-27-665,665,Weerangula,වීරඟුල,வீரங்குல,310
57,134,1773,1-2-27-670,670,Weerangula South,වීරඟුල දකුණ,வீரங்குல தெற்கு,310/A
57,135,1774,1-2-27-675,675,Koskandawala North,කොස්කඳවල උතුර,கொஸ்கந்தவல வடக்கு,308/A
57,136,1775,1-2-27-680,680,Kirikittamulla,කිරිකිත්තමුල්ල,கிரிகித்தமுல்ல,309
57,137,1776,1-2-27-685,685,Kirikittamulla South,කිරිකිත්තමුල්ල දකුණ,கிரிகித்தமுல்ல தெற்கு,309A
57,138,1777,1-2-27-690,690,Koskandawala,කොස්කඳවල,கொஸ் கந்த வல,308
57,139,1778,1-2-27-695,695,Opathella,ඕපත්ඇල්ල,ஓபத்எல்ல,371
57,140,1779,1-2-27-700,700,Paranagama,පරණගම,பரணகம,370
57,141,1780,1-2-27-705,705,Paranagama East,පරණගම නැගෙනහිර,பரணகம கிழக்கு,370C
57,142,1781,1-2-27-710,710,Aruppassa,අරුප්පස්ස,அருப்பஸ்ஸ,368
57,143,1782,1-2-27-715,715,Madaotuwa West,මඩකොටුව බටහිර,மடகொடுவ மேற்கு,375B
57,144,1783,1-2-27-720,720,Madakotuwa,මඩකොටුව,மடகொடுவ,375
57,145,1784,1-2-27-725,725,Rathambale,රතඹලේ,றத்தம் பலே,374
57,146,1785,1-2-27-730,730,Walgammulla,වල්ගම්මුල්ල,வல்கம்முல்ல,373
57,147,1786,1-2-27-735,735,Ruwanpura,රුවන්පුර,ருவன் புர,370B
57,148,1787,1-2-27-740,740,Lavulupitiya,ලාවුලුපිටිය,லாவுலுபிட்டிய,372A
57,149,1788,1-2-27-745,745,Galboda,ගල්බොඩ,கல்பொட,370A
57,150,1789,1-2-27-750,750,Dematalanda,දෙමටලන්ද,தெமட்டலந்த,370D
57,151,1790,1-2-27-755,755,Happitiya,හප්පිටිය,ஹப்பிட்டிய,372
58,1,1791,1-2-30-005,005,Maryland Colony,මේරිලන්ඩ් ජනපදය,மேரி‍லேண்ட் கொலணி,389B
58,2,1792,1-2-30-010,010,Indurugalla,ඉඳුරුගල්ල,இந்துருகல்ல,389
58,3,1793,1-2-30-015,015,Wathurugama,වතුරුගම,வதுருகம,293
58,4,1794,1-2-30-020,020,Bandaranayakapura West,බණ්ඩාරනායකපුර බටහිර,பண்டாரநாயக்கபுர ‍மேற்கு,388C
58,5,1795,1-2-30-025,025,Bandaranayakapura East,බණ්ඩාරනායකපුර නැගෙනහිර,பண்டாரநாயக்கபுர கிழக்கு,388A
58,6,1796,1-2-30-030,030,Mailawalana,මයිලවලාන,மைலவலான,388
58,7,1797,1-2-30-035,035,Mailawalana South,මයිලවලාන දකුණ,மைலவலான தெற்கு,388B
58,8,1798,1-2-30-040,040,Thimbirigama,තිඹිරිගම,திம்பிரிகம,387A
58,9,1799,1-2-30-045,045,Mahal Loluwa,මහල්ලොලුව,மாஹல்லொலுவ,387
58,10,1800,1-2-30-050,050,Ihala Millathe,ඉහළ මිල්ලතෙ,இஹல மில்ல‍தே,386B
58,11,1801,1-2-30-055,055,Pingamuwa,පින්ගමුව,பிங்கமுவ,377
58,12,1802,1-2-30-060,060,Pahala Millathe,පහළ මිල්ලතෙ,பஹல மில்ல‍தே,386A
58,13,1803,1-2-30-065,065,Millathe,මිල්ලතෙ,மில்ல‍தே,386
58,14,1804,1-2-30-070,070,Kirindiwela,කිරිඳිවැල,கிரிந்திவெல,385
58,15,1805,1-2-30-075,075,Bogahawatta,බෝගහවත්ත,‍‍போகஹவத்தை,385A
58,16,1806,1-2-30-080,080,Rambutanwatta,රඹුටන්වත්ත,றம்புட்டான்வத்தை,390B
58,17,1807,1-2-30-085,085,Etambagahawatta,ඇටඹගහවත්ත,எடம்பகஹவத்தை,389C
58,18,1808,1-2-30-090,090,Kannimahara,කන්නිමහර,கண்ணிமஹர,389A
58,19,1809,1-2-30-095,095,Radawana North,රදාවාන උතුර,ரதாவான வடக்கு,390
58,20,1810,1-2-30-100,100,Palupelpita,පාලුපැල්පිට,பாலுபெல்பிட்ட,390E
58,21,1811,1-2-30-105,105,Kithulakanda,කිතුලකන්ද,கித்துலகந்த,390C
58,22,1812,1-2-30-110,110,Radawana South,රදාවාන දකුණ,ரதாவானதெற்கு,390A
58,23,1813,1-2-30-115,115,Alliyawatta,අල්ලියවත්ත,அல்லியவத்தை,390D
58,24,1814,1-2-30-120,120,Diyawala North,දියවාල උතුර,தியவால வடக்கு,391A
58,25,1815,1-2-30-125,125,Diyawala,දියවාල,தியவால,391
58,26,1816,1-2-30-130,130,Meddegama,මැද්දෙගම,மெத்தேகம,383
58,27,1817,1-2-30-135,135,Udagama,උඩගම,உடகம,384
58,28,1818,1-2-30-140,140,Vihara Kumbura,විහාරකුඹුර,விஹார கும்புர,384A
58,29,1819,1-2-30-145,145,Kuttivila,කුට්ටිවිල,குட்டிவில,377B
58,30,1820,1-2-30-150,150,Thalgaswatta,තල්ගස්වත්ත,தல்கஸ்வத்தை,377C
58,31,1821,1-2-30-155,155,Kendagolla,කැන්දගොල්ල,கெந்தகொல்ல,377A
58,32,1822,1-2-30-160,160,Udawela,උඩවෙල,உடவெல,378B
58,33,1823,1-2-30-165,165,Kirimatiyawatta,කිරිමැටියවත්ත,கிரிமெட்டியாவத்தை,378A
58,34,1824,1-2-30-170,170,Hiswella,හිස්වැල්ල,ஹிஸ்வெல்ல,378
58,35,1825,1-2-30-175,175,Kiriwana,කිරිවාන,கிரிவான,382A
58,36,1826,1-2-30-180,180,Meddegama North,මැද්දෙගම උතුර,மெத்தேகம வடக்கு,383A
58,37,1827,1-2-30-185,185,Meddegama South,මැද්දෙගම දකුණ,மெத்தேகம தெற்கு,383B
58,38,1828,1-2-30-190,190,Werahera,වේරහැර,வேரஹெர,382
58,39,1829,1-2-30-195,195,Pallegama South,පල්ලේගම දකුණ,பள்ளேகம தெற்கு,381B
58,40,1830,1-2-30-200,200,Pallegama,පල්ලේගම,பள்ளேகம,381
58,41,1831,1-2-30-205,205,Anuragoda,අනුරගොඩ,அனுரகொட,392
58,42,1832,1-2-30-210,210,Weralugampala,වේරළුගම්පල,‍‍வெரலுகம்பல,392A
58,43,1833,1-2-30-215,215,Nedungolla South,නැදුන්ගොල්ල දකුණ,நெடுங்கொல்ல தெற்கு,392D
58,44,1834,1-2-30-220,220,Nedungolla,නැදුන්ගොල්ල,நெதுன்கொல்ல,392B
58,45,1835,1-2-30-225,225,Nandarama Pedesa,නන්දාරාම පෙදෙස,நந்தாரம பிரதேசம்,394A
58,46,1836,1-2-30-230,230,Mandawala North,මන්ඩාවල උතුර,மண்டாவல -வடக்கு,394
58,47,1837,1-2-30-235,235,Mawatha,මාවත,மாவத்தை,394B
58,48,1838,1-2-30-240,240,Parakadamulla,පරකඩමුල්ල,பறகடமுல்ல,397B
58,49,1839,1-2-30-245,245,Nakandapola,නාකඳපොල,நாகந்தபொலை,397A
58,50,1840,1-2-30-250,250,Keragala,කෑරගල,‍‍கேரகல,397
58,51,1841,1-2-30-255,255,Weliketiyawatta,වැලිකැටියවත්ත,வெலிகெட்டியவத்தை,397C
58,52,1842,1-2-30-260,260,Kurunduhena,කුරුඳුහේන,குருந்து‍ஹேன,395B
58,53,1843,1-2-30-265,265,Baduwatta,බදුවත්ත,பதுவத்தை,395C
58,54,1844,1-2-30-270,270,Mandawala South,මණ්ඩාවල දකුණ,மண்டாவல தெற்கு,395
58,55,1845,1-2-30-275,275,Anuragoda South,අනුරගොඩ දකුණ,அனுரகொட தெற்கு,392C
58,56,1846,1-2-30-280,280,Walpola,වල්පොල,வல்பொல,381A
58,57,1847,1-2-30-285,285,Pepiliyawala,පැපිලියවල,பெபிலியவல,380B
58,58,1848,1-2-30-290,290,Ganihagama North,ගනිහගම උතුර,கணிஹகம வடக்கு,380A
58,59,1849,1-2-30-295,295,Watawala,වටවල,வட்டவள,379B
58,60,1850,1-2-30-300,300,Meethirigala,මීතිරිගල,மீதிரிகல,379
58,61,1851,1-2-30-305,305,Polhena,පොල්හේන,பொல்‍ஹேன,379C
58,62,1852,1-2-30-310,310,Ganihagama South,ගනිහගම දකුණ,கணிஹகம தெற்கு,380D
58,63,1853,1-2-30-315,315,Dangalla North,දන්ගල්ල උතුර,தங்கல்ல வடக்கு,380C
58,64,1854,1-2-30-320,320,Meniklanda,මැණික්ලන්ද,மெணிக்லந்த,422A
58,65,1855,1-2-30-325,325,Pelpita,පැල්පිට,பெல்பிட்ட,393
58,66,1856,1-2-30-330,330,Punchi Mandawala,පුංචි මණ්ඩාවල,புஞ்சி மண்டவல,395A
58,67,1857,1-2-30-335,335,Waharaka,වහරක,வஹரக,410C
58,68,1858,1-2-30-340,340,Putupagala,පුටුපාගල,புட்டுபகள,396
58,69,1859,1-2-30-345,345,Walaramba,වල්අරඹ,வளரம்ப,398A
58,70,1860,1-2-30-350,350,Demalagama,දෙමලගම,தெமலகம,398
58,71,1861,1-2-30-355,355,Helummahara,හැළුම්මහර,ஹெலும்மஹர,399
58,72,1862,1-2-30-360,360,Pananwala,පනන්වල,பனன்வல,399A
58,73,1863,1-2-30-365,365,Egoda Pelahela,එගොඩ පැලහැල,எகொட பெலஹேள,400B
58,74,1864,1-2-30-370,370,Pelahela,පැලහැල,பெலஹெல,400
58,75,1865,1-2-30-375,375,Madurawa,මදුරාව,மதுராவ,400A
58,76,1866,1-2-30-380,380,Kajugaswatta,කජුගස්වත්ත,கஜுகஸ்வத்தை,400C
58,77,1867,1-2-30-385,385,Ihala Lunugama,ඉහළ ලුණුගම,இஹல லுனுகம,410
58,78,1868,1-2-30-390,390,Meegahawatta,මීගහවත්ත,மீகஹவத்தை,410B
58,79,1869,1-2-30-395,395,Yakambe,යකඹේ,யக்கம்பே,393A
58,80,1870,1-2-30-400,400,Pattiyagama,පට්ටියගම,பட்டியகம,421
58,81,1871,1-2-30-405,405,Dangalla,දන්ගල්ල,தங்கல்ல,380
58,82,1872,1-2-30-410,410,Ranwala,රන්වල,ரண்வள,379A
58,83,1873,1-2-30-415,415,Wedagama,වෙදගම,வெதகம,379D
58,84,1874,1-2-30-420,420,Udugama,උඩුගම,உடுகம,423
58,85,1875,1-2-30-425,425,Udakananpella South,උඩුකනම්පැල්ල දකුණ,உடகனம்பெல்ல தெற்கு,424B
58,86,1876,1-2-30-430,430,Udakanampella,උඩුකනම්පැල්ල,உடகனம்பெல்ல,424A
58,87,1877,1-2-30-435,435,Senasungoda,සෙනසුන්ගොඩ,செனசுங்கொட,424
58,88,1878,1-2-30-440,440,Poogoda,පූගොඩ,பூகொட,422
58,89,1879,1-2-30-445,445,Bangalawatta,බංගලාවත්ත,பங்களாவத்தை,420A
58,90,1880,1-2-30-450,450,Kumarimulla,කුමාරිමුල්ල,குமாரிமுல்ல,419
58,91,1881,1-2-30-455,455,Ovitigama,ඔවිටිගම,ஓவிடிகம,420
58,92,1882,1-2-30-460,460,Parathapakanda,පරතාපකන්ද,பரதாபகந்த,420B
58,93,1883,1-2-30-465,465,Dethemulla,දැතෑමුල්ල,தெதேமுல்ல,406A
58,94,1884,1-2-30-470,470,Pahala Lunugama,පහල ලුණුගම,பஹல லுனுகம,410A
58,95,1885,1-2-30-475,475,Wanaluwawa North,වනළුවාව උතුර,வணலுவாவ வடக்கு,408
58,96,1886,1-2-30-480,480,Thelkekuna,තෙල්කැකුණ,தெல்கெகுண,404B
58,97,1887,1-2-30-485,485,Indolamulla,ඉන්දොලමුල්ල,இந்தொலமுல்ல,404
58,98,1888,1-2-30-490,490,Parangoda,පරංගොඩ,பரங்கொட,401A
58,99,1889,1-2-30-495,495,Namaluwa,නාමළුව,நாமலுவ,401C
58,100,1890,1-2-30-500,500,Dekatana,දෙකටන,தெகடண,401
58,101,1891,1-2-30-505,505,Narampola,නාරම්පොල,நாரம்பொல,401B
58,102,1892,1-2-30-510,510,Kalukondayawa West,කළුකොඳයාව බටහිර,களுகொந்தயாவ ‍மேற்கு,402A
58,103,1893,1-2-30-515,515,Kalukondayawa East,කළුකොඳයාව නැගෙනහිර,களுந்தயாவ கிழக்கு,402
58,104,1894,1-2-30-520,520,Galwalagoda,ගල්වලගොඩ,கல்வளகொட,401D
58,105,1895,1-2-30-525,525,Ganegoda,ගනේගොඩ,க‍னேகொட,404A
58,106,1896,1-2-30-530,530,Dompe,දොම්පෙ,தொம்‍பே,405
58,107,1897,1-2-30-535,535,Iddamaldeniya,ඉද්දමල්දෙනිය,இத்தமல்தெனிய,405A
58,108,1898,1-2-30-540,540,Guruwala,ගුරුවල,குருவல,409
58,109,1899,1-2-30-545,545,Egoda Guruwala,එගොඩ ගුරුවල,எகொட குருவல,409A
58,110,1900,1-2-30-550,550,Wanaluwawa South,වානළුවාව දකුණ,வானலுவாவ தெற்கு,408A
58,111,1901,1-2-30-555,555,Giridara West,ගිරිදර බටහිර,கிரிதர ‍மேற்கு,407C
58,112,1902,1-2-30-560,560,Galpothugoda,ගල්පොතුගොඩ,கல்பொதுகொட,406
58,113,1903,1-2-30-565,565,Nikawala,නිකවල,நிகவல,418
58,114,1904,1-2-30-570,570,Kapugoda,කපුගොඩ,கப்புகொட,418A
58,115,1905,1-2-30-575,575,Giridara,ගිරිදර,கிரிதர,407
58,116,1906,1-2-30-580,580,Malinda East,මාලිඳ නැගෙනහිර,மாலிந்த கிழக்கு,407B
58,117,1907,1-2-30-585,585,Malinda,මාලිඳ,மாலிந்த,407A
58,118,1908,1-2-30-590,590,Palugama,පාලුගම,பாலுகம,411
58,119,1909,1-2-30-595,595,Degawatta,දේගවත්ත,தெகவத்தை,405B
58,120,1910,1-2-30-600,600,Pahala Dompe,පහළ දොම්පෙ,பஹல தொம்‍பே,403
58,121,1911,1-2-30-605,605,Malwana,මල්වාන,மல்வான,413
58,122,1912,1-2-30-610,610,Pahala Mapitigama,පහළ මාපිටිගම,பஹல மாபிட்டிகம,412
58,123,1913,1-2-30-615,615,Morahena,මොරහේන,மொர‍ஹேண,412B
58,124,1914,1-2-30-620,620,Kimbulvilawatta,කිඹුල්විලවත්ත,கிம்புல்விலவத்தை,412A
58,125,1915,1-2-30-625,625,Udamapitigama,උඩමාපිටිගම,உடமாபிட்டிகம,414
58,126,1916,1-2-30-630,630,Udamapitigama South,උඩමාපිටිගම දකුණ,உடமாபிட்டிகம தெற்கு,414A
58,127,1917,1-2-30-635,635,Palugama West,පාලුගම බටහිර,பாலுகம ‍மேற்கு,411A
58,128,1918,1-2-30-640,640,Welgama,වේල්ගම,வேல்கம,415
58,129,1919,1-2-30-645,645,Lansiyahena,ලන්සියාහේන,லன்ஸியா‍ஹேண,415A
58,130,1920,1-2-30-650,650,Samanabedda North,සමනබැද්ද උතුර,சமணபெத்த வடக்கு,416A
58,131,1921,1-2-30-655,655,Mahawalawatta,මහවලවත්ත,மஹவளவத்த,417A
58,132,1922,1-2-30-660,660,Thittapattara,තිත්තපත්තර,தித்தபத்தர,417
58,133,1923,1-2-30-665,665,Samanabedda,සමනබැද්ද,சமணபெத்த,416
59,1,1924,1-2-33-005,005,Kimbulgoda,කිඹුල්ගොඩ,கிம்புல்கொட,304A
59,2,1925,1-2-33-010,010,Pituwalgoda,පිටුවල්ගොඩ,பிட்டுவல்கொட,306A
59,3,1926,1-2-33-015,015,Kinigama,කිනිගම,கிணிகம,304
59,4,1927,1-2-33-020,020,Maharagama,මාහරගම,மாஹரகம,303A
59,5,1928,1-2-33-025,025,Siwralumulla,සිවුරළුමුල්ල,சிவுரலுமுல்ல,303
59,6,1929,1-2-33-030,030,Pilikuththuwa,පිළිකුත්තුව,பிலிகுத்துவ,305
59,7,1930,1-2-33-035,035,Yongammulla,යොන්ගම්මුල්ල,யொன்கம்முல்ல,306
59,8,1931,1-2-33-040,040,Ambgaspitiya,අඹගස්පිටිය,அம்பகஸ்பிட்டிய,307A
59,9,1932,1-2-33-045,045,Warapalana,වරපලාන,வரபலான,294
59,10,1933,1-2-33-050,050,Kandumulla,කඳුමුල්ල,கந்துமுல்ல,307
59,11,1934,1-2-33-055,055,Pasgammana,පස්ගම්මන,பஸ்கம்மண,298
59,12,1935,1-2-33-060,060,Maligathenna,මාළිගාතැන්න,மாலிகாதெண்ண,297A
59,13,1936,1-2-33-065,065,Batepola North,බටේපොල උතුර,பட்‍டேபொல வடக்கு,295A
59,14,1937,1-2-33-070,070,Batepola,බටේපොල,பட்‍டேபொல,295
59,15,1938,1-2-33-075,075,Amunukumbura,අමුණුකුඹුර,அமுணுகும்புர,296
59,16,1939,1-2-33-080,080,Malwathuhiripitiya,මල්වතුහිරිපිටිය,மல்வத்துஹிரிபிட்டிய,297
59,17,1940,1-2-33-085,085,Buthpitiya North,බුත්පිටිය උතුර,புத்பிட்டிய வடக்கு,299
59,18,1941,1-2-33-090,090,Uruwala East,ඌරුවල නැගෙනහිර,ஊருவல கிழக்கு,302A
59,19,1942,1-2-33-095,095,Uruwala West,ඌරුවල බටහිර,ஊருவல ‍மேற்கு,302
59,20,1943,1-2-33-100,100,Buthpitiya South,බුත්පිටිය දකුණ,புத்பிட்டிய தெற்கு,300
59,21,1944,1-2-33-105,105,Neelamahara North,නීලමහර උතුර,நீலமஹர வடக்கு,298A
59,22,1945,1-2-33-110,110,Neelamahara South,නීලමහර දකුණ,நீலமஹர தெற்கு,298B
59,23,1946,1-2-33-115,115,Aramangoda North,අරමංගොඩ උතුර,அரமங்கொட வடக்கு,301B
59,24,1947,1-2-33-120,120,Puwakpitiya,පුවක්පිටිය,புவக்பிட்டிய,292A
59,25,1948,1-2-33-125,125,Amunukumbura South,අමුණුකුඹුර දකුණ,அமுணுகும்புர தெற்கு,296B
59,26,1949,1-2-33-130,130,Balivila,බලිවිල,பலிவில,296A
59,27,1950,1-2-33-135,135,Vilimbula North,විළිඹුල උතුර,விலிம்புல வடக்கு,292
59,28,1951,1-2-33-140,140,Vilimbula South,විළිඹුල දකුණ,விலிம்புல தெற்கு,292B
59,29,1952,1-2-33-145,145,Aramangoda,අරමංගොඩ,அரமங்கொட,301
59,30,1953,1-2-33-150,150,Kahatana,කහටාන,கஹடான,301A
59,31,1954,1-2-33-155,155,Henegama,හේනේගම,‍‍ஹேனேகம,291
59,32,1955,1-2-33-160,160,Etikehelgalla East,ඇටිකෙහෙල්ගල්ල නැගෙනහිර,எட்டிகெஹெல்கல்ல கிழக்கு,290
59,33,1956,1-2-33-165,165,Etikehelgalla West,ඇටිකෙහෙල්ගල්ල බටහිර,எட்டிகெஹெல்கல்ல ‍மேற்கு,290A
59,34,1957,1-2-33-170,170,Kirikitta North,කිරිකිත්ත උතුර,கிரிக்கித்த வடக்கு,289B
59,35,1958,1-2-33-175,175,Kirikitta East,කිරිකිත්ත නැගෙනහිර,கிரிக்கித்த கிழக்கு,289
59,36,1959,1-2-33-180,180,Kirikitta West,කිරිකිත්ත බටහිර,கிரிகித்த ‍மேற்கு,289A
59,37,1960,1-2-33-185,185,Ahugammana,අහුගම්මන,அகுகம்மன,284A
59,38,1961,1-2-33-190,190,Naranwala South,නාරන්වල දකුණ,நாரன்வள தெற்கு,284B
59,39,1962,1-2-33-195,195,Naranwala,නාරන්වල,நாரண்வள,284
59,40,1963,1-2-33-200,200,Udupila East,උඩුපිල නැගෙනහිර,உடுப்பில கிழக்கு,285B
59,41,1964,1-2-33-205,205,Udupila South,උඩුපිල දකුණ,உடுபில தெற்கு,285A
59,42,1965,1-2-33-210,210,Udupila North,උඩුපිල උතුර,உடுபில வடக்கு,285
59,43,1966,1-2-33-215,215,Webada South,වෑබඩ දකුණ,‍‍வேபட தெற்கு,288A
59,44,1967,1-2-33-220,220,Webada North,වෑබඩ උතුර,‍‍வேபட வடக்கு,288
59,45,1968,1-2-33-225,225,Webada West,වෑබඩ බටහිර,‍‍வேபட ‍மேற்கு,288B
59,46,1969,1-2-33-230,230,Kirillawala North,කිරිල්ලවල උතුර,கிரில்லவள வடக்கு,287D
59,47,1970,1-2-33-235,235,Kirillawala,කිරිල්ලවල,கிரில்லவள,287
59,48,1971,1-2-33-240,240,Kirillawala West,කිරිල්ලවල බටහිර,கிரில்லவள ‍மேற்கு,287C
59,49,1972,1-2-33-245,245,Sooriyapaluwa North,සූරියපාලුව උතුර,சூரியபாலுவ வடக்கு,245
59,50,1973,1-2-33-250,250,Kendaliyeddapaluwa East,කැන්දලියද්දපාළුව නැගෙනහිර,கெந்தலியெத்தபாலுவ கிழக்கு,246
59,51,1974,1-2-33-255,255,Kendaliyeddapaluwa North,කැන්දලියද්දපාළුව උතුර,கெந்தலியெத்தபாலுவ வடக்கு,246C
59,52,1975,1-2-33-260,260,Dangahawela,දංගහවෙල,தங்கஹவெள,246B
59,53,1976,1-2-33-265,265,Kendaliyeddapaluwa West,කැන්දලියද්දපාළුව බටහිර,கெந்தலியெத்தபாலுவ ‍மேற்கு,246A
59,54,1977,1-2-33-270,270,Mahara Nugegoda North,මහර නුගේගොඩ උතුර,மஹர நு‍கேகொட வடக்கு,247B
59,55,1978,1-2-33-275,275,Mahara Nugedoga West,මහර නුගේගොඩ බටහිර,மஹர நு‍கேகொட ‍மேற்கு,247A
59,56,1979,1-2-33-280,280,Mahara Nugegoda East,මහර නුගේගොඩ නැගෙනහිර,மஹர நு‍கேகொட கிழக்கு,247
59,57,1980,1-2-33-285,285,Sooriyapaluwa East,සූරියපාලුව නැගෙනහිර,சூரியபாலுவ கிழக்கு,245B
59,58,1981,1-2-33-290,290,Sooriyapaluwa South,සූරියපාලුව දකුණ,சூரியபாலுவ தெற்கு,245A
59,59,1982,1-2-33-295,295,Ranmuthugala,රන්මුතුගල,ரண்முத்துகல,287A
59,60,1983,1-2-33-300,300,Kirillawala South,කිරිල්ලවල දකුණ,கிரில்லவள தெற்கு,287B
59,61,1984,1-2-33-305,305,Webada East,වෑබඩ නැගෙනහිර,‍‍வேபட கிழக்கு,288C
59,62,1985,1-2-33-310,310,Gonahena East,ගෝනහේන නැගෙනහිර,‍கோண‍ஹேண கிழக்கு,286
59,63,1986,1-2-33-315,315,Gonahena North,ගෝනහේන උතුර,‍கோண‍ஹேண வடக்கு,286C
59,64,1987,1-2-33-320,320,Gonahena South,ගෝනහේන දකුණ,‍கோண‍ஹேண தெற்கு,286D
59,65,1988,1-2-33-325,325,Gonahena West,ගෝනහේන බටහිර,‍கோண‍ஹேண ‍மேற்கு,286A
59,66,1989,1-2-33-330,330,Eldeniya East,ඇල්දෙනිය නැගෙනහිර,எல்தெணிய கிழக்கு,286E
59,67,1990,1-2-33-335,335,Eldeniya West,ඇල්දෙනිය බටහිර,எல்தெணிய ‍மேற்கு,286B
59,68,1991,1-2-33-340,340,Puwakwetiya,පුවක්වැටිය,புவக்வெட்டிய,248C
59,69,1992,1-2-33-345,345,Ihala Karagahamuna South,ඉහළ කරගහමුණ දකුණ,இஹல கரகஹமுல்ல தெற்கு,248A
59,70,1993,1-2-33-350,350,Ihala Karagahamuna East,ඉහළ කරගහමුණ නැගෙනහිර,இஹல கரகஹமுண கிழக்கு,248B
59,71,1994,1-2-33-355,355,Ihala Karagahamuna North,ඉහළ කරගහමුණ උතුර,இஹல கரகஹமுண வடக்கு,248
59,72,1995,1-2-33-360,360,Mahara Nugegoda South,මහර නුගේගොඩ දකුණ,மஹர நு‍கேகொட தெற்கு,247C
59,73,1996,1-2-33-365,365,Neligama,නැලිගම,நெலிகம,249C
59,74,1997,1-2-33-370,370,Pahala Karagahamuna North,පහළ කරගහමුණ උතුර,பஹல கரகஹமுண வடக்கு,249
59,75,1998,1-2-33-375,375,Pahala Karagahamuna East,පහළ කරගහමුණ නැගෙනහිර,பஹல கரகஹமுண கிழக்கு,249A
59,76,1999,1-2-33-380,380,Pahala Karagahamuna West,පහළ කරගහමුණ බටහිර,பஹல கரகஹமுண ‍மேற்கு,249B
59,77,2000,1-2-33-385,385,Kopiwatta,කෝපිවත්ත,‍‍கோப்பிவத்த,251A
59,78,2001,1-2-33-390,390,Dalupitiya East,දළුපිටිය නැගෙනහිර,தலுபிட்டிய கிழக்கு,252
59,79,2002,1-2-33-395,395,Kirimetiyagara,කිරිමැටියාගාර,கிரிமெட்டியாகார,251
59,80,2003,1-2-33-400,400,Dalupitiya South,දළුපිටිය දකුණ,தலுபிட்டிய தெற்கு,252B
59,81,2004,1-2-33-405,405,Dalupitiya West,දළුපිටිය බටහිර,தலுபிட்டிய ‍மேற்கு,252A
59,82,2005,1-2-33-410,410,Pinnameda West,පින්නමැද බටහිර,பிண்ணமெத ‍மேற்கு,255D
59,83,2006,1-2-33-415,415,Gongithota,ගොංගිතොට,கொங்கிதொட்ட,255C
59,84,2007,1-2-33-420,420,Appugewatta,අප්පුගෙවත්ත,அப்புகெவத்த,255H
59,85,2008,1-2-33-425,425,Gongithota West,ගොංගිතොට බටහිර,கொங்கிதொட்ட ‍மேற்கு,255G
59,86,2009,1-2-33-430,430,Enderamulla South,එඬේරමුල්ල දකුණ,எண்‍டேரமுல்ல தெற்கு,255B
59,87,2010,1-2-33-435,435,Enderamulla East,එඬේරමුල්ල නැගෙනහිර,எண்‍டேரமுல்ல கிழக்கு,255E
59,88,2011,1-2-33-440,440,Pinnameda,පින්නමැද,பிண்ணமெத,255
59,89,2012,1-2-33-445,445,Nathuduwa,නාතුඩුව,நாதுடுவ,253
59,90,2013,1-2-33-450,450,Enderamulla West,එඬේරමුල්ල බටහිර,எண்‍டேரமுல்ல ‍மேற்கு,255F
59,91,2014,1-2-33-455,455,Nathuduwa West,නාතුඩුව බටහිර,நாதுடுவ ‍மேற்கு,253A
59,92,2015,1-2-33-460,460,Akbar Town,අක්බාර් නගරය,அக்பார் டவுண்,255A
60,1,2016,1-2-36-005,005,Welegoda,වෙලේගොඩ,வெ‍லேகொட,256B
60,2,2017,1-2-36-010,010,Hunupitiya North,හුණුපිටිය උතුර,ஹுணுபிட்டிய வடக்கு,256
60,3,2018,1-2-36-015,015,Nahena,නාහේන,நா‍ஹேண,256C
60,4,2019,1-2-36-020,020,Eriyawetiya,ඊරියවැටිය,ஈறியவெட்டி,259A
60,5,2020,1-2-36-025,025,Kiribathgoda,කිරිබත්ගොඩ,கிரிபத்கொட,267A
60,6,2021,1-2-36-030,030,Thalawathuhenpita North,තලවතුහේන්පිට උතුර,தலவது‍ஹென்பிட்ட வடக்கு,267
60,7,2022,1-2-36-035,035,Thalawathuhenpita South,තලවතුහේන්පිට දකුණ,தலவத்து‍கேன்பிட்ட தெற்கு,266
60,8,2023,1-2-36-040,040,Kendahena,කැන්දහේන,கெந்த‍ஹேண,266A
60,9,2024,1-2-36-045,045,Egoda Eriyawetiya,එගොඩ ඊරියවැටිය,எகொட ஈறியவெட்டி,259C
60,10,2025,1-2-36-050,050,Hunupitiya East,හුණුපිටිය නැගෙනහිර,ஹுணுபிட்டிய கிழக்கு,256D
