PID,SID,ID,EID,ESID,NAME,NAME_SI,NAME_TA,CXP_OLDCODE
40,49,635,1-1-15-245,245,Mabula,මාඹුල,மாம்புல,441
40,50,636,1-1-15-250,250,Welikanna,වැලිකන්න,வெலிகண்ண,442
40,51,637,1-1-15-255,255,Kahahena,කහහේන,கஹ‍ஹேண,441A
40,52,638,1-1-15-260,260,Neluwattuduwa,නෙලුවත්තුඩුව,நெலுவத்துடுவ,440
40,53,639,1-1-15-265,265,Diddeniya North,දිද්දෙණිය උතුර,தித்தெணிய வடக்கு,439
40,54,640,1-1-15-270,270,Ihala Hanwella South,ඉහළ හංවැල්ල දකුණ,இஹல ஹங்வெல்ல தெற்கு,443C
40,55,641,1-1-15-275,275,Pahathgama,පහත්ගම,பஹத்கம,443A
40,56,642,1-1-15-280,280,Jayaweeragoda,ජයවීරගොඩ,ஜயவீரகொட,443D
40,57,643,1-1-15-285,285,Koodaluvila,කූඩළුවිල,கூடலுவில,444D
40,58,644,1-1-15-290,290,Thunnana East,තුන්නාන නැගෙනහිර,துண்ணண கிழக்கு,444
40,59,645,1-1-15-295,295,Diddeniya South,දිද්දෙනිය දකුණ,தித்தெணிய தெற்கு,439A
40,60,646,1-1-15-300,300,Elamalawala,එළමලවල,எலமலவல,442B
40,61,647,1-1-15-305,305,Ilukovita,ඉලුක්ඕවිට,இலு‍கோவிட்ட,442C
40,62,648,1-1-15-310,310,Koswatta,කොස්වත්ත,கொஸ்வத்த,442E
40,63,649,1-1-15-315,315,Pagnagula,පඤ්ඤාගුල,பங்ஞாணகுல,442A
40,64,650,1-1-15-320,320,Pelpola,පැල්පොල,பெல்பொல,442G
40,65,651,1-1-15-325,325,Kudakanda,කුඩාකන්ද,குடாகந்த,444E
40,66,652,1-1-15-330,330,Thunnana West,තුන්නාන බටහිර,துண்ணண ‍மேற்கு,444B
40,67,653,1-1-15-335,335,Mawathagama West,මාවතගම බටහිර,மாவத்தகம ‍மேற்கு,444C
40,68,654,1-1-15-340,340,Mawathagama East,මාවතගම නැගෙනහිර,மாவத்தகம கிழக்கு,444A
41,1,655,1-1-18-005,005,Pinnawala North,පින්නවල උතුර,பிண்ணவல வடக்கு,456
41,2,656,1-1-18-010,010,Pinnawala South,පින්නවල දකුණ,பிண்ணவல தெற்கு,456A
41,3,657,1-1-18-015,015,Waga North,වග උතුර,வக வடக்கு,457B
41,4,658,1-1-18-020,020,Waga East,වග නැගෙනහිර,வாகா கிழக்கு,457
41,5,659,1-1-18-025,025,Thummodara,තුම්මෝදර,தும்‍மோதர,458A
41,6,660,1-1-18-030,030,Waga South,වග දකුණ,வக தெற்கு,457C
41,7,661,1-1-18-035,035,Siyambalawa,සියඹලාව,சியம்பலாவ,459B
41,8,662,1-1-18-040,040,Pahala Bope,පහළ බෝපේ,பஹல ‍போ‍பே,459A
41,9,663,1-1-18-045,045,Halpe,හල්පේ,ஹல்‍பே,454B
